participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.completionlink,session.config.real_world_currency_per_point,session.config.name,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
391,4788yvep,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0, ,,,,,,,,,,,,,,,,,,20,1,11,,0.0, ,,,,,,,,,,,,,,,,,,20,2,11,,0.0, ,,,,,,,,,,,,,,,,,,20,3,11,,0.0, ,,,,,,,,,,,,,,,,,,20,4,391,,0.0,,,,1,1,391,,0.0,,,,,1,1
392,qflvgr9b,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0, ,,,,,,,,,,,,,,,,,,20,1,12,,0.0, ,,,,,,,,,,,,,,,,,,20,2,12,,0.0, ,,,,,,,,,,,,,,,,,,20,3,12,,0.0, ,,,,,,,,,,,,,,,,,,20,4,392,,0.0,,,,1,1,392,,0.0,,,,,1,1
393,j6hvwan8,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0, ,,,,,,,,,,,,,,,,,,20,1,13,,0.0, ,,,,,,,,,,,,,,,,,,20,2,13,,0.0, ,,,,,,,,,,,,,,,,,,20,3,13,,0.0, ,,,,,,,,,,,,,,,,,,20,4,393,,0.0,,,,1,1,393,,0.0,,,,,1,1
394,yb86seji,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0, ,,,,,,,,,,,,,,,,,,20,1,14,,0.0, ,,,,,,,,,,,,,,,,,,20,2,14,,0.0, ,,,,,,,,,,,,,,,,,,20,3,14,,0.0, ,,,,,,,,,,,,,,,,,,20,4,394,,0.0,,,,1,1,394,,0.0,,,,,1,1
395,9bqi42vf,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0, ,,,,,,,,,,,,,,,,,,20,1,15,,0.0, ,,,,,,,,,,,,,,,,,,20,2,15,,0.0, ,,,,,,,,,,,,,,,,,,20,3,15,,0.0, ,,,,,,,,,,,,,,,,,,20,4,395,,0.0,,,,1,1,395,,0.0,,,,,1,1
396,6ev5bux7,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0, ,,,,,,,,,,,,,,,,,,20,1,16,,0.0, ,,,,,,,,,,,,,,,,,,20,2,16,,0.0, ,,,,,,,,,,,,,,,,,,20,3,16,,0.0, ,,,,,,,,,,,,,,,,,,20,4,396,,0.0,,,,1,1,396,,0.0,,,,,1,1
397,4aa2zwbo,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0, ,,,,,,,,,,,,,,,,,,20,1,17,,0.0, ,,,,,,,,,,,,,,,,,,20,2,17,,0.0, ,,,,,,,,,,,,,,,,,,20,3,17,,0.0, ,,,,,,,,,,,,,,,,,,20,4,397,,0.0,,,,1,1,397,,0.0,,,,,1,1
398,m53rzjlg,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0, ,,,,,,,,,,,,,,,,,,20,1,18,,0.0, ,,,,,,,,,,,,,,,,,,20,2,18,,0.0, ,,,,,,,,,,,,,,,,,,20,3,18,,0.0, ,,,,,,,,,,,,,,,,,,20,4,398,,0.0,,,,1,1,398,,0.0,,,,,1,1
399,9nduuule,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0, ,,,,,,,,,,,,,,,,,,20,1,19,,0.0, ,,,,,,,,,,,,,,,,,,20,2,19,,0.0, ,,,,,,,,,,,,,,,,,,20,3,19,,0.0, ,,,,,,,,,,,,,,,,,,20,4,399,,0.0,,,,1,1,399,,0.0,,,,,1,1
400,5mlad1id,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0, ,,,,,,,,,,,,,,,,,,20,1,20,,0.0, ,,,,,,,,,,,,,,,,,,20,2,20,,0.0, ,,,,,,,,,,,,,,,,,,20,3,20,,0.0, ,,,,,,,,,,,,,,,,,,20,4,400,,0.0,,,,1,1,400,,0.0,,,,,1,1
401,vpej33cz,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0, ,,,,,,,,,,,,,,,,,,21,1,1,,0.0, ,,,,,,,,,,,,,,,,,,21,2,1,,0.0, ,,,,,,,,,,,,,,,,,,21,3,1,,0.0, ,,,,,,,,,,,,,,,,,,21,4,401,,0.0,,,,1,1,401,,0.0,,,,,1,1
402,m17k5vhp,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0, ,,,,,,,,,,,,,,,,,,21,1,2,,0.0, ,,,,,,,,,,,,,,,,,,21,2,2,,0.0, ,,,,,,,,,,,,,,,,,,21,3,2,,0.0, ,,,,,,,,,,,,,,,,,,21,4,402,,0.0,,,,1,1,402,,0.0,,,,,1,1
403,t7ruz3z5,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0, ,,,,,,,,,,,,,,,,,,21,1,3,,0.0, ,,,,,,,,,,,,,,,,,,21,2,3,,0.0, ,,,,,,,,,,,,,,,,,,21,3,3,,0.0, ,,,,,,,,,,,,,,,,,,21,4,403,,0.0,,,,1,1,403,,0.0,,,,,1,1
404,z1p7zlnp,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0, ,,,,,,,,,,,,,,,,,,21,1,4,,0.0, ,,,,,,,,,,,,,,,,,,21,2,4,,0.0, ,,,,,,,,,,,,,,,,,,21,3,4,,0.0, ,,,,,,,,,,,,,,,,,,21,4,404,,0.0,,,,1,1,404,,0.0,,,,,1,1
405,6y77s4tp,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0, ,,,,,,,,,,,,,,,,,,21,1,5,,0.0, ,,,,,,,,,,,,,,,,,,21,2,5,,0.0, ,,,,,,,,,,,,,,,,,,21,3,5,,0.0, ,,,,,,,,,,,,,,,,,,21,4,405,,0.0,,,,1,1,405,,0.0,,,,,1,1
406,a0ot03c0,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0, ,,,,,,,,,,,,,,,,,,21,1,6,,0.0, ,,,,,,,,,,,,,,,,,,21,2,6,,0.0, ,,,,,,,,,,,,,,,,,,21,3,6,,0.0, ,,,,,,,,,,,,,,,,,,21,4,406,,0.0,,,,1,1,406,,0.0,,,,,1,1
407,tr6cllos,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0, ,,,,,,,,,,,,,,,,,,21,1,7,,0.0, ,,,,,,,,,,,,,,,,,,21,2,7,,0.0, ,,,,,,,,,,,,,,,,,,21,3,7,,0.0, ,,,,,,,,,,,,,,,,,,21,4,407,,0.0,,,,1,1,407,,0.0,,,,,1,1
408,gkxsc70k,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0, ,,,,,,,,,,,,,,,,,,21,1,8,,0.0, ,,,,,,,,,,,,,,,,,,21,2,8,,0.0, ,,,,,,,,,,,,,,,,,,21,3,8,,0.0, ,,,,,,,,,,,,,,,,,,21,4,408,,0.0,,,,1,1,408,,0.0,,,,,1,1
409,xw59zr96,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0, ,,,,,,,,,,,,,,,,,,21,1,9,,0.0, ,,,,,,,,,,,,,,,,,,21,2,9,,0.0, ,,,,,,,,,,,,,,,,,,21,3,9,,0.0, ,,,,,,,,,,,,,,,,,,21,4,409,,0.0,,,,1,1,409,,0.0,,,,,1,1
410,zerjwad2,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0, ,,,,,,,,,,,,,,,,,,21,1,10,,0.0, ,,,,,,,,,,,,,,,,,,21,2,10,,0.0, ,,,,,,,,,,,,,,,,,,21,3,10,,0.0, ,,,,,,,,,,,,,,,,,,21,4,410,,0.0,,,,1,1,410,,0.0,,,,,1,1
411,b9ucozce,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0, ,,,,,,,,,,,,,,,,,,21,1,11,,0.0, ,,,,,,,,,,,,,,,,,,21,2,11,,0.0, ,,,,,,,,,,,,,,,,,,21,3,11,,0.0, ,,,,,,,,,,,,,,,,,,21,4,411,,0.0,,,,1,1,411,,0.0,,,,,1,1
412,3y9hqq21,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0, ,,,,,,,,,,,,,,,,,,21,1,12,,0.0, ,,,,,,,,,,,,,,,,,,21,2,12,,0.0, ,,,,,,,,,,,,,,,,,,21,3,12,,0.0, ,,,,,,,,,,,,,,,,,,21,4,412,,0.0,,,,1,1,412,,0.0,,,,,1,1
413,80wgwi9q,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0, ,,,,,,,,,,,,,,,,,,21,1,13,,0.0, ,,,,,,,,,,,,,,,,,,21,2,13,,0.0, ,,,,,,,,,,,,,,,,,,21,3,13,,0.0, ,,,,,,,,,,,,,,,,,,21,4,413,,0.0,,,,1,1,413,,0.0,,,,,1,1
414,rja08vzk,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0, ,,,,,,,,,,,,,,,,,,21,1,14,,0.0, ,,,,,,,,,,,,,,,,,,21,2,14,,0.0, ,,,,,,,,,,,,,,,,,,21,3,14,,0.0, ,,,,,,,,,,,,,,,,,,21,4,414,,0.0,,,,1,1,414,,0.0,,,,,1,1
415,966c14zf,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0, ,,,,,,,,,,,,,,,,,,21,1,15,,0.0, ,,,,,,,,,,,,,,,,,,21,2,15,,0.0, ,,,,,,,,,,,,,,,,,,21,3,15,,0.0, ,,,,,,,,,,,,,,,,,,21,4,415,,0.0,,,,1,1,415,,0.0,,,,,1,1
416,uo1rnrse,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0, ,,,,,,,,,,,,,,,,,,21,1,16,,0.0, ,,,,,,,,,,,,,,,,,,21,2,16,,0.0, ,,,,,,,,,,,,,,,,,,21,3,16,,0.0, ,,,,,,,,,,,,,,,,,,21,4,416,,0.0,,,,1,1,416,,0.0,,,,,1,1
417,3hzrhk68,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0, ,,,,,,,,,,,,,,,,,,21,1,17,,0.0, ,,,,,,,,,,,,,,,,,,21,2,17,,0.0, ,,,,,,,,,,,,,,,,,,21,3,17,,0.0, ,,,,,,,,,,,,,,,,,,21,4,417,,0.0,,,,1,1,417,,0.0,,,,,1,1
418,3s444k5w,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0, ,,,,,,,,,,,,,,,,,,21,1,18,,0.0, ,,,,,,,,,,,,,,,,,,21,2,18,,0.0, ,,,,,,,,,,,,,,,,,,21,3,18,,0.0, ,,,,,,,,,,,,,,,,,,21,4,418,,0.0,,,,1,1,418,,0.0,,,,,1,1
419,6fuujs3y,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0, ,,,,,,,,,,,,,,,,,,21,1,19,,0.0, ,,,,,,,,,,,,,,,,,,21,2,19,,0.0, ,,,,,,,,,,,,,,,,,,21,3,19,,0.0, ,,,,,,,,,,,,,,,,,,21,4,419,,0.0,,,,1,1,419,,0.0,,,,,1,1
420,mnb3qtpa,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0, ,,,,,,,,,,,,,,,,,,21,1,20,,0.0, ,,,,,,,,,,,,,,,,,,21,2,20,,0.0, ,,,,,,,,,,,,,,,,,,21,3,20,,0.0, ,,,,,,,,,,,,,,,,,,21,4,420,,0.0,,,,1,1,420,,0.0,,,,,1,1
421,vgh0qmur,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0, ,,,,,,,,,,,,,,,,,,22,1,1,,0.0, ,,,,,,,,,,,,,,,,,,22,2,1,,0.0, ,,,,,,,,,,,,,,,,,,22,3,1,,0.0, ,,,,,,,,,,,,,,,,,,22,4,421,,0.0,,,,1,1,421,,0.0,,,,,1,1
422,x40mxaw0,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0, ,,,,,,,,,,,,,,,,,,22,1,2,,0.0, ,,,,,,,,,,,,,,,,,,22,2,2,,0.0, ,,,,,,,,,,,,,,,,,,22,3,2,,0.0, ,,,,,,,,,,,,,,,,,,22,4,422,,0.0,,,,1,1,422,,0.0,,,,,1,1
423,2ef85mwo,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0, ,,,,,,,,,,,,,,,,,,22,1,3,,0.0, ,,,,,,,,,,,,,,,,,,22,2,3,,0.0, ,,,,,,,,,,,,,,,,,,22,3,3,,0.0, ,,,,,,,,,,,,,,,,,,22,4,423,,0.0,,,,1,1,423,,0.0,,,,,1,1
424,m7ukvugn,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0, ,,,,,,,,,,,,,,,,,,22,1,4,,0.0, ,,,,,,,,,,,,,,,,,,22,2,4,,0.0, ,,,,,,,,,,,,,,,,,,22,3,4,,0.0, ,,,,,,,,,,,,,,,,,,22,4,424,,0.0,,,,1,1,424,,0.0,,,,,1,1
425,c3p40oau,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0, ,,,,,,,,,,,,,,,,,,22,1,5,,0.0, ,,,,,,,,,,,,,,,,,,22,2,5,,0.0, ,,,,,,,,,,,,,,,,,,22,3,5,,0.0, ,,,,,,,,,,,,,,,,,,22,4,425,,0.0,,,,1,1,425,,0.0,,,,,1,1
426,2lqf5fu9,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0, ,,,,,,,,,,,,,,,,,,22,1,6,,0.0, ,,,,,,,,,,,,,,,,,,22,2,6,,0.0, ,,,,,,,,,,,,,,,,,,22,3,6,,0.0, ,,,,,,,,,,,,,,,,,,22,4,426,,0.0,,,,1,1,426,,0.0,,,,,1,1
427,bly7nj0m,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0, ,,,,,,,,,,,,,,,,,,22,1,7,,0.0, ,,,,,,,,,,,,,,,,,,22,2,7,,0.0, ,,,,,,,,,,,,,,,,,,22,3,7,,0.0, ,,,,,,,,,,,,,,,,,,22,4,427,,0.0,,,,1,1,427,,0.0,,,,,1,1
428,h3ho4s2r,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0, ,,,,,,,,,,,,,,,,,,22,1,8,,0.0, ,,,,,,,,,,,,,,,,,,22,2,8,,0.0, ,,,,,,,,,,,,,,,,,,22,3,8,,0.0, ,,,,,,,,,,,,,,,,,,22,4,428,,0.0,,,,1,1,428,,0.0,,,,,1,1
429,40gmbwa2,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0, ,,,,,,,,,,,,,,,,,,22,1,9,,0.0, ,,,,,,,,,,,,,,,,,,22,2,9,,0.0, ,,,,,,,,,,,,,,,,,,22,3,9,,0.0, ,,,,,,,,,,,,,,,,,,22,4,429,,0.0,,,,1,1,429,,0.0,,,,,1,1
430,hd6fj7pc,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0, ,,,,,,,,,,,,,,,,,,22,1,10,,0.0, ,,,,,,,,,,,,,,,,,,22,2,10,,0.0, ,,,,,,,,,,,,,,,,,,22,3,10,,0.0, ,,,,,,,,,,,,,,,,,,22,4,430,,0.0,,,,1,1,430,,0.0,,,,,1,1
431,vkkaphn0,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0, ,,,,,,,,,,,,,,,,,,22,1,11,,0.0, ,,,,,,,,,,,,,,,,,,22,2,11,,0.0, ,,,,,,,,,,,,,,,,,,22,3,11,,0.0, ,,,,,,,,,,,,,,,,,,22,4,431,,0.0,,,,1,1,431,,0.0,,,,,1,1
432,bwo8qumj,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0, ,,,,,,,,,,,,,,,,,,22,1,12,,0.0, ,,,,,,,,,,,,,,,,,,22,2,12,,0.0, ,,,,,,,,,,,,,,,,,,22,3,12,,0.0, ,,,,,,,,,,,,,,,,,,22,4,432,,0.0,,,,1,1,432,,0.0,,,,,1,1
433,vjxnmqak,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0, ,,,,,,,,,,,,,,,,,,22,1,13,,0.0, ,,,,,,,,,,,,,,,,,,22,2,13,,0.0, ,,,,,,,,,,,,,,,,,,22,3,13,,0.0, ,,,,,,,,,,,,,,,,,,22,4,433,,0.0,,,,1,1,433,,0.0,,,,,1,1
434,5arn8ijf,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0, ,,,,,,,,,,,,,,,,,,22,1,14,,0.0, ,,,,,,,,,,,,,,,,,,22,2,14,,0.0, ,,,,,,,,,,,,,,,,,,22,3,14,,0.0, ,,,,,,,,,,,,,,,,,,22,4,434,,0.0,,,,1,1,434,,0.0,,,,,1,1
435,zl8b01y7,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0, ,,,,,,,,,,,,,,,,,,22,1,15,,0.0, ,,,,,,,,,,,,,,,,,,22,2,15,,0.0, ,,,,,,,,,,,,,,,,,,22,3,15,,0.0, ,,,,,,,,,,,,,,,,,,22,4,435,,0.0,,,,1,1,435,,0.0,,,,,1,1
436,smodwkgv,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0, ,,,,,,,,,,,,,,,,,,22,1,16,,0.0, ,,,,,,,,,,,,,,,,,,22,2,16,,0.0, ,,,,,,,,,,,,,,,,,,22,3,16,,0.0, ,,,,,,,,,,,,,,,,,,22,4,436,,0.0,,,,1,1,436,,0.0,,,,,1,1
437,ddsd3lce,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0, ,,,,,,,,,,,,,,,,,,22,1,17,,0.0, ,,,,,,,,,,,,,,,,,,22,2,17,,0.0, ,,,,,,,,,,,,,,,,,,22,3,17,,0.0, ,,,,,,,,,,,,,,,,,,22,4,437,,0.0,,,,1,1,437,,0.0,,,,,1,1
438,fwl5qccu,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0, ,,,,,,,,,,,,,,,,,,22,1,18,,0.0, ,,,,,,,,,,,,,,,,,,22,2,18,,0.0, ,,,,,,,,,,,,,,,,,,22,3,18,,0.0, ,,,,,,,,,,,,,,,,,,22,4,438,,0.0,,,,1,1,438,,0.0,,,,,1,1
439,j147fm4u,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0, ,,,,,,,,,,,,,,,,,,22,1,19,,0.0, ,,,,,,,,,,,,,,,,,,22,2,19,,0.0, ,,,,,,,,,,,,,,,,,,22,3,19,,0.0, ,,,,,,,,,,,,,,,,,,22,4,439,,0.0,,,,1,1,439,,0.0,,,,,1,1
440,eu0cweto,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0, ,,,,,,,,,,,,,,,,,,22,1,20,,0.0, ,,,,,,,,,,,,,,,,,,22,2,20,,0.0, ,,,,,,,,,,,,,,,,,,22,3,20,,0.0, ,,,,,,,,,,,,,,,,,,22,4,440,,0.0,,,,1,1,440,,0.0,,,,,1,1
441,89zhykh8,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0, ,,,,,,,,,,,,,,,,,,23,1,1,,0.0, ,,,,,,,,,,,,,,,,,,23,2,1,,0.0, ,,,,,,,,,,,,,,,,,,23,3,1,,0.0, ,,,,,,,,,,,,,,,,,,23,4,441,,0.0,,,,1,1,441,,0.0,,,,,1,1
