participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session.config.participation_fee,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
389,jx41hhsv,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0, ,,,,,,,,,,,,,,,,,,20,1,9,,0.0, ,,,,,,,,,,,,,,,,,,20,2,9,,0.0, ,,,,,,,,,,,,,,,,,,20,3,9,,0.0, ,,,,,,,,,,,,,,,,,,20,4,389,,0.0,,,,1,1,389,,0.0,,,,,1,1
390,zdqxbxgf,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0, ,,,,,,,,,,,,,,,,,,20,1,10,,0.0, ,,,,,,,,,,,,,,,,,,20,2,10,,0.0, ,,,,,,,,,,,,,,,,,,20,3,10,,0.0, ,,,,,,,,,,,,,,,,,,20,4,390,,0.0,,,,1,1,390,,0.0,,,,,1,1
391,69v2se8j,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0, ,,,,,,,,,,,,,,,,,,20,1,11,,0.0, ,,,,,,,,,,,,,,,,,,20,2,11,,0.0, ,,,,,,,,,,,,,,,,,,20,3,11,,0.0, ,,,,,,,,,,,,,,,,,,20,4,391,,0.0,,,,1,1,391,,0.0,,,,,1,1
392,2l0giz3l,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0, ,,,,,,,,,,,,,,,,,,20,1,12,,0.0, ,,,,,,,,,,,,,,,,,,20,2,12,,0.0, ,,,,,,,,,,,,,,,,,,20,3,12,,0.0, ,,,,,,,,,,,,,,,,,,20,4,392,,0.0,,,,1,1,392,,0.0,,,,,1,1
393,smldnv9k,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0, ,,,,,,,,,,,,,,,,,,20,1,13,,0.0, ,,,,,,,,,,,,,,,,,,20,2,13,,0.0, ,,,,,,,,,,,,,,,,,,20,3,13,,0.0, ,,,,,,,,,,,,,,,,,,20,4,393,,0.0,,,,1,1,393,,0.0,,,,,1,1
394,p6cepy3k,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0, ,,,,,,,,,,,,,,,,,,20,1,14,,0.0, ,,,,,,,,,,,,,,,,,,20,2,14,,0.0, ,,,,,,,,,,,,,,,,,,20,3,14,,0.0, ,,,,,,,,,,,,,,,,,,20,4,394,,0.0,,,,1,1,394,,0.0,,,,,1,1
395,i5r6hcqu,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0, ,,,,,,,,,,,,,,,,,,20,1,15,,0.0, ,,,,,,,,,,,,,,,,,,20,2,15,,0.0, ,,,,,,,,,,,,,,,,,,20,3,15,,0.0, ,,,,,,,,,,,,,,,,,,20,4,395,,0.0,,,,1,1,395,,0.0,,,,,1,1
396,vieh521y,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0, ,,,,,,,,,,,,,,,,,,20,1,16,,0.0, ,,,,,,,,,,,,,,,,,,20,2,16,,0.0, ,,,,,,,,,,,,,,,,,,20,3,16,,0.0, ,,,,,,,,,,,,,,,,,,20,4,396,,0.0,,,,1,1,396,,0.0,,,,,1,1
397,b9r1xnpm,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0, ,,,,,,,,,,,,,,,,,,20,1,17,,0.0, ,,,,,,,,,,,,,,,,,,20,2,17,,0.0, ,,,,,,,,,,,,,,,,,,20,3,17,,0.0, ,,,,,,,,,,,,,,,,,,20,4,397,,0.0,,,,1,1,397,,0.0,,,,,1,1
398,vno26n4b,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0, ,,,,,,,,,,,,,,,,,,20,1,18,,0.0, ,,,,,,,,,,,,,,,,,,20,2,18,,0.0, ,,,,,,,,,,,,,,,,,,20,3,18,,0.0, ,,,,,,,,,,,,,,,,,,20,4,398,,0.0,,,,1,1,398,,0.0,,,,,1,1
399,1dskjjeg,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0, ,,,,,,,,,,,,,,,,,,20,1,19,,0.0, ,,,,,,,,,,,,,,,,,,20,2,19,,0.0, ,,,,,,,,,,,,,,,,,,20,3,19,,0.0, ,,,,,,,,,,,,,,,,,,20,4,399,,0.0,,,,1,1,399,,0.0,,,,,1,1
400,u1h4jgmo,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,20,,0.0, ,,,,,,,,,,,,,,,,,,20,1,20,,0.0, ,,,,,,,,,,,,,,,,,,20,2,20,,0.0, ,,,,,,,,,,,,,,,,,,20,3,20,,0.0, ,,,,,,,,,,,,,,,,,,20,4,400,,0.0,,,,1,1,400,,0.0,,,,,1,1
401,c8a61ikj,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,1,,0.0, ,,,,,,,,,,,,,,,,,,21,1,1,,0.0, ,,,,,,,,,,,,,,,,,,21,2,1,,0.0, ,,,,,,,,,,,,,,,,,,21,3,1,,0.0, ,,,,,,,,,,,,,,,,,,21,4,401,,0.0,,,,1,1,401,,0.0,,,,,1,1
402,cctkrjxh,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0, ,,,,,,,,,,,,,,,,,,21,1,2,,0.0, ,,,,,,,,,,,,,,,,,,21,2,2,,0.0, ,,,,,,,,,,,,,,,,,,21,3,2,,0.0, ,,,,,,,,,,,,,,,,,,21,4,402,,0.0,,,,1,1,402,,0.0,,,,,1,1
403,ojf1f2m2,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0, ,,,,,,,,,,,,,,,,,,21,1,3,,0.0, ,,,,,,,,,,,,,,,,,,21,2,3,,0.0, ,,,,,,,,,,,,,,,,,,21,3,3,,0.0, ,,,,,,,,,,,,,,,,,,21,4,403,,0.0,,,,1,1,403,,0.0,,,,,1,1
404,d3kvtbak,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0, ,,,,,,,,,,,,,,,,,,21,1,4,,0.0, ,,,,,,,,,,,,,,,,,,21,2,4,,0.0, ,,,,,,,,,,,,,,,,,,21,3,4,,0.0, ,,,,,,,,,,,,,,,,,,21,4,404,,0.0,,,,1,1,404,,0.0,,,,,1,1
405,ozl2ot36,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0, ,,,,,,,,,,,,,,,,,,21,1,5,,0.0, ,,,,,,,,,,,,,,,,,,21,2,5,,0.0, ,,,,,,,,,,,,,,,,,,21,3,5,,0.0, ,,,,,,,,,,,,,,,,,,21,4,405,,0.0,,,,1,1,405,,0.0,,,,,1,1
406,d5wht15p,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0, ,,,,,,,,,,,,,,,,,,21,1,6,,0.0, ,,,,,,,,,,,,,,,,,,21,2,6,,0.0, ,,,,,,,,,,,,,,,,,,21,3,6,,0.0, ,,,,,,,,,,,,,,,,,,21,4,406,,0.0,,,,1,1,406,,0.0,,,,,1,1
407,zkwqloiv,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0, ,,,,,,,,,,,,,,,,,,21,1,7,,0.0, ,,,,,,,,,,,,,,,,,,21,2,7,,0.0, ,,,,,,,,,,,,,,,,,,21,3,7,,0.0, ,,,,,,,,,,,,,,,,,,21,4,407,,0.0,,,,1,1,407,,0.0,,,,,1,1
408,ewnk3n54,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0, ,,,,,,,,,,,,,,,,,,21,1,8,,0.0, ,,,,,,,,,,,,,,,,,,21,2,8,,0.0, ,,,,,,,,,,,,,,,,,,21,3,8,,0.0, ,,,,,,,,,,,,,,,,,,21,4,408,,0.0,,,,1,1,408,,0.0,,,,,1,1
409,khynnf3z,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0, ,,,,,,,,,,,,,,,,,,21,1,9,,0.0, ,,,,,,,,,,,,,,,,,,21,2,9,,0.0, ,,,,,,,,,,,,,,,,,,21,3,9,,0.0, ,,,,,,,,,,,,,,,,,,21,4,409,,0.0,,,,1,1,409,,0.0,,,,,1,1
410,ffmqpgck,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0, ,,,,,,,,,,,,,,,,,,21,1,10,,0.0, ,,,,,,,,,,,,,,,,,,21,2,10,,0.0, ,,,,,,,,,,,,,,,,,,21,3,10,,0.0, ,,,,,,,,,,,,,,,,,,21,4,410,,0.0,,,,1,1,410,,0.0,,,,,1,1
411,1y63rqkg,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0, ,,,,,,,,,,,,,,,,,,21,1,11,,0.0, ,,,,,,,,,,,,,,,,,,21,2,11,,0.0, ,,,,,,,,,,,,,,,,,,21,3,11,,0.0, ,,,,,,,,,,,,,,,,,,21,4,411,,0.0,,,,1,1,411,,0.0,,,,,1,1
412,a3s6tdo3,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0, ,,,,,,,,,,,,,,,,,,21,1,12,,0.0, ,,,,,,,,,,,,,,,,,,21,2,12,,0.0, ,,,,,,,,,,,,,,,,,,21,3,12,,0.0, ,,,,,,,,,,,,,,,,,,21,4,412,,0.0,,,,1,1,412,,0.0,,,,,1,1
413,g9ennj4t,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0, ,,,,,,,,,,,,,,,,,,21,1,13,,0.0, ,,,,,,,,,,,,,,,,,,21,2,13,,0.0, ,,,,,,,,,,,,,,,,,,21,3,13,,0.0, ,,,,,,,,,,,,,,,,,,21,4,413,,0.0,,,,1,1,413,,0.0,,,,,1,1
414,77tt3y5d,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0, ,,,,,,,,,,,,,,,,,,21,1,14,,0.0, ,,,,,,,,,,,,,,,,,,21,2,14,,0.0, ,,,,,,,,,,,,,,,,,,21,3,14,,0.0, ,,,,,,,,,,,,,,,,,,21,4,414,,0.0,,,,1,1,414,,0.0,,,,,1,1
415,ryjnxv4e,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0, ,,,,,,,,,,,,,,,,,,21,1,15,,0.0, ,,,,,,,,,,,,,,,,,,21,2,15,,0.0, ,,,,,,,,,,,,,,,,,,21,3,15,,0.0, ,,,,,,,,,,,,,,,,,,21,4,415,,0.0,,,,1,1,415,,0.0,,,,,1,1
416,6gqufq1n,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0, ,,,,,,,,,,,,,,,,,,21,1,16,,0.0, ,,,,,,,,,,,,,,,,,,21,2,16,,0.0, ,,,,,,,,,,,,,,,,,,21,3,16,,0.0, ,,,,,,,,,,,,,,,,,,21,4,416,,0.0,,,,1,1,416,,0.0,,,,,1,1
417,xj1tic16,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0, ,,,,,,,,,,,,,,,,,,21,1,17,,0.0, ,,,,,,,,,,,,,,,,,,21,2,17,,0.0, ,,,,,,,,,,,,,,,,,,21,3,17,,0.0, ,,,,,,,,,,,,,,,,,,21,4,417,,0.0,,,,1,1,417,,0.0,,,,,1,1
418,f76a6f2l,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0, ,,,,,,,,,,,,,,,,,,21,1,18,,0.0, ,,,,,,,,,,,,,,,,,,21,2,18,,0.0, ,,,,,,,,,,,,,,,,,,21,3,18,,0.0, ,,,,,,,,,,,,,,,,,,21,4,418,,0.0,,,,1,1,418,,0.0,,,,,1,1
419,8ay8h29y,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0, ,,,,,,,,,,,,,,,,,,21,1,19,,0.0, ,,,,,,,,,,,,,,,,,,21,2,19,,0.0, ,,,,,,,,,,,,,,,,,,21,3,19,,0.0, ,,,,,,,,,,,,,,,,,,21,4,419,,0.0,,,,1,1,419,,0.0,,,,,1,1
420,0pk5dbik,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,20,,0.0, ,,,,,,,,,,,,,,,,,,21,1,20,,0.0, ,,,,,,,,,,,,,,,,,,21,2,20,,0.0, ,,,,,,,,,,,,,,,,,,21,3,20,,0.0, ,,,,,,,,,,,,,,,,,,21,4,420,,0.0,,,,1,1,420,,0.0,,,,,1,1
421,24z4s9b8,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,1,,0.0, ,,,,,,,,,,,,,,,,,,22,1,1,,0.0, ,,,,,,,,,,,,,,,,,,22,2,1,,0.0, ,,,,,,,,,,,,,,,,,,22,3,1,,0.0, ,,,,,,,,,,,,,,,,,,22,4,421,,0.0,,,,1,1,421,,0.0,,,,,1,1
422,ub8nzzyu,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0, ,,,,,,,,,,,,,,,,,,22,1,2,,0.0, ,,,,,,,,,,,,,,,,,,22,2,2,,0.0, ,,,,,,,,,,,,,,,,,,22,3,2,,0.0, ,,,,,,,,,,,,,,,,,,22,4,422,,0.0,,,,1,1,422,,0.0,,,,,1,1
423,rgcc6fn9,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0, ,,,,,,,,,,,,,,,,,,22,1,3,,0.0, ,,,,,,,,,,,,,,,,,,22,2,3,,0.0, ,,,,,,,,,,,,,,,,,,22,3,3,,0.0, ,,,,,,,,,,,,,,,,,,22,4,423,,0.0,,,,1,1,423,,0.0,,,,,1,1
424,3oerubmo,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0, ,,,,,,,,,,,,,,,,,,22,1,4,,0.0, ,,,,,,,,,,,,,,,,,,22,2,4,,0.0, ,,,,,,,,,,,,,,,,,,22,3,4,,0.0, ,,,,,,,,,,,,,,,,,,22,4,424,,0.0,,,,1,1,424,,0.0,,,,,1,1
425,usugtm28,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0, ,,,,,,,,,,,,,,,,,,22,1,5,,0.0, ,,,,,,,,,,,,,,,,,,22,2,5,,0.0, ,,,,,,,,,,,,,,,,,,22,3,5,,0.0, ,,,,,,,,,,,,,,,,,,22,4,425,,0.0,,,,1,1,425,,0.0,,,,,1,1
426,8708c6cx,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0, ,,,,,,,,,,,,,,,,,,22,1,6,,0.0, ,,,,,,,,,,,,,,,,,,22,2,6,,0.0, ,,,,,,,,,,,,,,,,,,22,3,6,,0.0, ,,,,,,,,,,,,,,,,,,22,4,426,,0.0,,,,1,1,426,,0.0,,,,,1,1
427,q2ngledd,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0, ,,,,,,,,,,,,,,,,,,22,1,7,,0.0, ,,,,,,,,,,,,,,,,,,22,2,7,,0.0, ,,,,,,,,,,,,,,,,,,22,3,7,,0.0, ,,,,,,,,,,,,,,,,,,22,4,427,,0.0,,,,1,1,427,,0.0,,,,,1,1
428,flkl20s5,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0, ,,,,,,,,,,,,,,,,,,22,1,8,,0.0, ,,,,,,,,,,,,,,,,,,22,2,8,,0.0, ,,,,,,,,,,,,,,,,,,22,3,8,,0.0, ,,,,,,,,,,,,,,,,,,22,4,428,,0.0,,,,1,1,428,,0.0,,,,,1,1
429,x8e4cg19,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0, ,,,,,,,,,,,,,,,,,,22,1,9,,0.0, ,,,,,,,,,,,,,,,,,,22,2,9,,0.0, ,,,,,,,,,,,,,,,,,,22,3,9,,0.0, ,,,,,,,,,,,,,,,,,,22,4,429,,0.0,,,,1,1,429,,0.0,,,,,1,1
430,l00fo0ub,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0, ,,,,,,,,,,,,,,,,,,22,1,10,,0.0, ,,,,,,,,,,,,,,,,,,22,2,10,,0.0, ,,,,,,,,,,,,,,,,,,22,3,10,,0.0, ,,,,,,,,,,,,,,,,,,22,4,430,,0.0,,,,1,1,430,,0.0,,,,,1,1
431,cwdtjykg,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0, ,,,,,,,,,,,,,,,,,,22,1,11,,0.0, ,,,,,,,,,,,,,,,,,,22,2,11,,0.0, ,,,,,,,,,,,,,,,,,,22,3,11,,0.0, ,,,,,,,,,,,,,,,,,,22,4,431,,0.0,,,,1,1,431,,0.0,,,,,1,1
432,glsdgubv,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0, ,,,,,,,,,,,,,,,,,,22,1,12,,0.0, ,,,,,,,,,,,,,,,,,,22,2,12,,0.0, ,,,,,,,,,,,,,,,,,,22,3,12,,0.0, ,,,,,,,,,,,,,,,,,,22,4,432,,0.0,,,,1,1,432,,0.0,,,,,1,1
433,v17b2cch,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0, ,,,,,,,,,,,,,,,,,,22,1,13,,0.0, ,,,,,,,,,,,,,,,,,,22,2,13,,0.0, ,,,,,,,,,,,,,,,,,,22,3,13,,0.0, ,,,,,,,,,,,,,,,,,,22,4,433,,0.0,,,,1,1,433,,0.0,,,,,1,1
434,zow3pq86,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0, ,,,,,,,,,,,,,,,,,,22,1,14,,0.0, ,,,,,,,,,,,,,,,,,,22,2,14,,0.0, ,,,,,,,,,,,,,,,,,,22,3,14,,0.0, ,,,,,,,,,,,,,,,,,,22,4,434,,0.0,,,,1,1,434,,0.0,,,,,1,1
435,a57cv624,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0, ,,,,,,,,,,,,,,,,,,22,1,15,,0.0, ,,,,,,,,,,,,,,,,,,22,2,15,,0.0, ,,,,,,,,,,,,,,,,,,22,3,15,,0.0, ,,,,,,,,,,,,,,,,,,22,4,435,,0.0,,,,1,1,435,,0.0,,,,,1,1
436,pe3gbemd,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0, ,,,,,,,,,,,,,,,,,,22,1,16,,0.0, ,,,,,,,,,,,,,,,,,,22,2,16,,0.0, ,,,,,,,,,,,,,,,,,,22,3,16,,0.0, ,,,,,,,,,,,,,,,,,,22,4,436,,0.0,,,,1,1,436,,0.0,,,,,1,1
437,drnajktz,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0, ,,,,,,,,,,,,,,,,,,22,1,17,,0.0, ,,,,,,,,,,,,,,,,,,22,2,17,,0.0, ,,,,,,,,,,,,,,,,,,22,3,17,,0.0, ,,,,,,,,,,,,,,,,,,22,4,437,,0.0,,,,1,1,437,,0.0,,,,,1,1
438,7f5i68z3,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0, ,,,,,,,,,,,,,,,,,,22,1,18,,0.0, ,,,,,,,,,,,,,,,,,,22,2,18,,0.0, ,,,,,,,,,,,,,,,,,,22,3,18,,0.0, ,,,,,,,,,,,,,,,,,,22,4,438,,0.0,,,,1,1,438,,0.0,,,,,1,1
439,979ktw4s,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0, ,,,,,,,,,,,,,,,,,,22,1,19,,0.0, ,,,,,,,,,,,,,,,,,,22,2,19,,0.0, ,,,,,,,,,,,,,,,,,,22,3,19,,0.0, ,,,,,,,,,,,,,,,,,,22,4,439,,0.0,,,,1,1,439,,0.0,,,,,1,1
