time,seed,event,user_id,user_stance,user_partition,ranking,num_rank,num_news,news_stance,highlight,in_this_session
1755372387,121,Interaction,117,2,1,5437602198,8,9,2,False,False
1755372389,233,Interaction,106,0,0,4609521837,0,4,0,False,False
1755372394,133,Interaction,90,1,1,4035297681,0,4,0,False,False
1755372407,122,Interaction,115,1,1,5241907836,0,5,0,False,False
1755372408,234,Interaction,121,2,1,8741526093,6,6,1,True,False
1755372418,123,Interaction,110,-1,-1,4305769128,2,0,-2,True,False
1755372422,221,Interaction,118,-1,-1,6542301798,0,6,1,False,False
1755372428,114,Interaction,120,1,1,1524783069,1,5,0,False,False
1755372432,211,Interaction,108,-2,-1,6032145789,6,5,0,False,False
1755372462,132,Interaction,106,-1,-1,4512790863,0,4,0,False,False
1755372468,231,Interaction,121,2,1,8742953160,2,4,0,True,False
1755372469,134,Interaction,117,1,1,1452087936,9,6,1,False,False
1755372470,112,Interaction,116,-2,-1,4256978301,2,5,0,True,False
1755372474,111,Interaction,119,-2,-1,4365187209,0,4,0,False,False
1755372503,132,Interaction,119,-2,-1,4512790863,0,4,0,False,False
1755372504,214,Interaction,106,-1,-1,1504328967,3,4,0,False,False
1755372505,233,Interaction,121,2,1,9673085412,4,0,-2,False,False
1755372514,232,Interaction,90,-2,-1,2014539687,0,2,-1,False,False
1755372516,211,Interaction,115,2,1,3791862450,0,3,-1,False,False
1755372521,233,Interaction,119,-1,-1,0518432697,1,5,0,False,False
1755372522,222,Interaction,110,-2,-1,2143890657,1,1,-2,False,False
1755372534,133,Interaction,113,2,1,4035297681,0,4,0,False,False
1755372539,112,Interaction,117,1,1,4256978301,0,4,0,False,False
1755372543,121,Interaction,122,2,1,5437602198,0,5,0,False,False
1755372554,223,Interaction,108,-1,-1,0452396817,3,2,-1,False,False
1755372601,234,Interaction,123,0,0,4152380679,0,4,0,False,False
1755372618,111,Interaction,124,2,1,4365187209,0,4,0,False,False
1755372627,231,Interaction,116,-2,-1,4325107689,0,4,0,True,False
1755372639,133,Interaction,117,2,1,4035297681,5,9,2,False,False
1755372646,213,Interaction,123,-1,-1,0253471698,5,7,1,False,False
1755372660,112,Interaction,113,2,1,4256978301,5,7,1,False,False
1755372667,234,Interaction,116,-2,-1,1523470698,1,5,0,True,False
1755372674,123,Interaction,120,2,1,4305769128,4,7,1,False,False
1755372674,224,Interaction,118,-2,-1,1203456798,3,3,-1,False,False
1755372686,131,Interaction,123,0,0,4152307689,2,5,0,False,False
1755372691,213,Interaction,124,1,1,6943805721,8,2,-1,False,False
1755372695,122,Interaction,125,0,0,5241907836,7,8,2,True,False
1755372713,113,Interaction,104,0,0,2465807931,3,5,0,False,False
1755372713,234,Interaction,124,-1,-1,1523470698,2,2,-1,True,False
1755372717,232,Interaction,123,0,0,5472160983,3,2,-1,False,False
1755372719,121,Interaction,126,-1,-1,5437602198,7,1,-2,False,False
1755372727,132,Interaction,124,-1,-1,4512790863,0,4,0,False,False
1755372740,134,Interaction,113,2,1,1452087693,1,4,0,False,False
1755372747,223,Interaction,116,-1,-1,0452396817,2,5,0,True,False
1755372752,111,Interaction,125,2,1,4365187209,0,4,0,False,False
1755372753,112,Interaction,128,1,1,4256978301,4,9,2,True,False
1755372761,114,Interaction,115,0,0,1524783069,0,1,-2,False,False
1755372792,211,Interaction,120,2,1,3791862450,0,3,-1,False,False
1755372798,212,Interaction,107,-2,-1,3254067198,2,5,0,True,False
1755372798,224,Interaction,126,-1,-1,1203456798,1,2,-1,True,False
1755372800,133,Interaction,125,2,1,4035927681,4,9,2,True,False
1755372807,222,Interaction,127,0,0,9124785360,9,0,-2,False,False
1755372808,121,Interaction,128,2,1,5437602198,2,3,-1,False,False
1755372812,123,Interaction,118,0,0,4307569128,3,7,1,False,False
1755372838,212,Interaction,126,-1,-1,3254067198,0,3,-1,False,False
1755372839,131,Interaction,132,2,1,4512307689,9,9,2,True,False
1755372841,114,Interaction,125,2,1,1524783069,1,5,0,True,False
1755372844,213,Interaction,129,0,0,2047938615,7,6,1,False,False
1755372845,234,Interaction,128,1,1,8764152093,8,9,2,False,False
1755372865,213,Interaction,128,1,1,6943805721,7,7,1,True,False
1755372869,113,Interaction,130,-1,-1,2465807931,0,2,-1,False,False
1755372877,134,Interaction,132,2,1,1452087693,7,6,1,True,False
1755372885,111,Interaction,133,-2,-1,4365187209,1,3,-1,True,False
1755372885,133,Interaction,126,-1,-1,4035927681,9,1,-2,True,False
1755372887,112,Interaction,131,2,1,4256978301,2,5,0,False,False
1755372903,214,Interaction,122,2,1,3829745160,4,7,1,False,False
1755372908,213,Interaction,132,2,1,6943870521,4,8,2,True,False
1755372919,211,Interaction,130,-2,-1,6032145789,2,3,-1,True,False
1755372927,223,Interaction,127,-1,-1,0542396817,4,3,-1,False,False
1755372934,212,Interaction,132,2,1,9587216403,6,6,1,True,False
1755372957,222,Interaction,118,-1,-1,2143890657,2,4,0,False,False
1755372965,214,Interaction,130,0,0,7465032819,1,4,0,True,False
1755372978,112,Interaction,129,-1,-1,4256978301,0,4,0,False,False
1755372982,213,Interaction,122,2,1,6948370521,0,6,1,False,False
1755372985,123,Interaction,115,2,1,4307569128,0,4,0,True,False
1755372990,224,Interaction,135,-2,-1,1203456798,5,5,0,True,False
1755373003,121,Interaction,127,0,0,5437602198,0,5,0,False,False
1755373011,113,Interaction,133,-2,-1,2465807931,8,3,-1,True,False
1755373015,212,Interaction,130,-2,-1,3254067198,1,2,-1,True,False
1755373038,122,Interaction,104,0,0,5241908736,1,2,-1,False,False
1755373044,132,Interaction,120,2,1,4512790863,6,0,-2,False,False
1755373048,214,Interaction,127,-2,-1,1504328967,0,1,-2,False,False
1755373049,131,Interaction,131,2,1,4512307689,8,8,2,False,False
1755373057,123,Interaction,135,-1,-1,4307569128,4,5,0,True,False
1755373072,213,Interaction,139,2,1,6948370521,6,0,-2,False,False
1755373082,222,Interaction,133,-2,-1,2143890657,1,1,-2,True,False
1755373083,234,Interaction,129,1,1,8764152093,3,4,0,False,False
1755373110,112,Interaction,135,-2,-1,4256978301,2,5,0,False,False
1755373116,122,Interaction,139,2,1,5241908736,3,1,-2,False,False
1755373118,224,Interaction,131,-1,-1,1203546798,1,2,-1,False,False
1755373136,124,Interaction,133,-2,-1,2143685709,3,3,-1,True,False
1755373140,134,Interaction,137,2,1,1452087693,6,7,1,False,False
1755373145,224,Interaction,139,2,1,8761549203,0,8,2,False,False
1755373146,123,Interaction,140,2,1,4307569128,2,0,-2,True,False
1755373158,232,Interaction,122,2,1,7598041623,1,5,0,False,False
1755373160,131,Interaction,135,-2,-1,4512307689,1,5,0,False,False
1755373164,133,Interaction,138,-1,-1,4035927681,6,7,1,False,False
1755373165,113,Interaction,131,2,1,2465807931,0,2,-1,False,False
1755373174,121,Interaction,139,2,1,5437602198,9,8,2,False,False
1755373188,114,Interaction,134,0,0,1524783069,1,5,0,False,False
1755373191,111,Interaction,129,2,1,4365187209,2,6,1,True,False
1755373208,124,Interaction,140,2,1,2143685709,9,9,2,False,False
1755373210,233,Interaction,136,-2,-1,0518432697,3,8,2,False,False
1755373247,112,Interaction,140,2,1,4256978301,0,4,0,True,False
1755373265,212,Interaction,137,1,1,9587621403,7,4,0,False,False
1755373291,211,Interaction,140,2,1,3791862450,7,4,0,True,False
1755373291,132,Interaction,138,-1,-1,4512709863,3,2,-1,False,False
1755373319,231,Interaction,107,-2,-1,4325107689,3,5,0,True,False
1755373351,122,Interaction,143,2,1,5241908736,1,2,-1,True,False
1755373355,114,Interaction,141,-2,-1,1524783069,1,5,0,True,False
1755373370,134,Interaction,138,-1,-1,1452078693,3,2,-1,True,False
1755373395,211,Interaction,143,-1,-1,6302145789,1,3,-1,True,False
1755373401,222,Interaction,142,2,1,4785906312,4,9,2,True,False
1755373406,132,Interaction,141,-2,-1,4521709863,0,4,0,False,False
1755373429,231,Interaction,144,-1,-1,4325107689,4,1,-2,False,False
1755373437,121,Interaction,141,-2,-1,5437602198,0,5,0,False,False
1755373456,233,Interaction,141,-2,-1,0518432697,0,0,-2,True,False
1755373457,123,Interaction,137,2,1,4307569128,0,4,0,False,False
1755373469,114,Interaction,143,0,0,1524783069,1,5,0,True,False
1755373496,133,Interaction,143,0,0,4035972681,0,4,0,True,False
1755373497,111,Interaction,138,-1,-1,4365187209,2,6,1,True,False
1755373504,222,Interaction,144,2,1,4789506312,2,8,2,True,False
1755373529,214,Interaction,142,1,1,3829745160,9,0,-2,False,False
1755373553,124,Interaction,136,-2,-1,2143685709,6,5,0,True,False
1755373554,232,Interaction,134,-1,-1,2014539687,3,4,0,False,False
1755373564,112,Interaction,145,-1,-1,4256978301,1,2,-1,True,False
1755373576,231,Interaction,137,1,1,8742953160,5,5,0,False,False
1755373592,113,Interaction,144,-2,-1,2465807931,2,6,1,False,False
1755373629,213,Interaction,146,-2,-1,0253471698,2,5,0,True,False
1755373642,121,Interaction,142,-2,-1,5437602198,2,3,-1,True,False
1755373665,124,Interaction,145,-2,-1,2143658709,0,2,-1,True,False
1755373682,122,Interaction,147,-1,-1,5241908736,6,8,2,True,False
1755373684,134,Interaction,144,0,0,1452078693,4,0,-2,False,False
1755373704,234,Interaction,107,-1,-1,1523470698,4,4,0,False,False
1755373725,212,Interaction,136,-2,-1,3254067198,4,0,-2,True,False
1755373768,131,Interaction,134,1,1,4512307689,0,4,0,False,False
1755373791,123,Interaction,142,2,1,4307569128,5,6,1,False,False
1755373826,231,Interaction,145,-2,-1,4325107689,2,2,-1,True,False
1755373844,214,Interaction,147,-2,-1,1504328967,4,3,-1,True,False
1755373897,124,Interaction,146,-2,-1,2143658709,1,1,-2,True,False
1755373899,133,Interaction,145,-2,-1,4035972681,4,9,2,False,False
1755373905,211,Interaction,136,-2,-1,6302145789,5,4,0,False,False
1755374068,113,Interaction,147,1,1,2465807931,1,4,0,True,False
1755374137,232,Interaction,146,-2,-1,2014539687,0,2,-1,True,False
1755374142,111,Interaction,147,-2,-1,4365187209,5,8,2,True,False
1755374202,223,Interaction,134,0,0,4359081627,0,4,0,False,False
1755374247,221,Interaction,146,-2,-1,6542301798,3,2,-1,True,False
1755374499,124,Interaction,148,-1,-1,2143658709,6,8,2,True,False
1755375077,221,Interaction,148,1,1,4619378052,4,3,-1,False,False
1755375324,223,Interaction,148,-1,-1,0542396817,6,6,1,True,False
1755375574,122,Interaction,148,-1,-1,5241890736,0,5,0,True,False
1755376605,221,Interaction,149,1,1,4619378052,0,4,0,False,False
1755376766,124,Interaction,149,-2,-1,2143685709,4,6,1,True,False
1755376892,222,Interaction,149,-1,-1,2143890657,4,8,2,True,False
1755377081,233,Interaction,149,2,1,9670385412,1,6,1,True,False
1755539241,221,Interaction,1,1,1,4619378052,3,9,2,False,False
1755539268,223,Interaction,3,1,1,9386140752,0,9,2,False,False
1755539322,213,Interaction,7,-2,-1,0253471698,0,0,-2,False,False
1755539337,212,Interaction,4,-2,-1,3250467198,7,1,-2,True,False
1755539338,234,Interaction,2,-2,-1,1523470698,1,5,0,False,False
1755539338,112,Interaction,3,1,1,4256978301,1,2,-1,True,False
1755539339,124,Interaction,9,-1,-1,2143685709,6,5,0,False,False
1755539364,113,Interaction,1,2,1,2465807931,8,3,-1,False,False
1755539368,224,Interaction,5,0,0,4019325768,6,5,0,False,False
1755539372,124,Interaction,3,1,1,2143658709,4,6,1,True,False
1755539385,122,Interaction,2,-2,-1,5241890736,2,4,0,False,False
1755539404,211,Interaction,16,-2,-1,6302145789,8,8,2,True,False
1755539404,231,Interaction,8,1,1,8742953160,2,4,0,False,False
1755539405,111,Interaction,3,2,1,4365817209,0,4,0,False,False
1755539411,112,Interaction,9,-1,-1,4256978301,0,4,0,False,False
1755539439,212,Interaction,17,-2,-1,3250461798,2,5,0,False,False
1755539456,132,Interaction,10,1,1,4521709863,4,7,1,True,False
1755539459,121,Interaction,17,-2,-1,5437602198,1,4,0,False,False
1755539462,134,Interaction,1,0,0,1452078693,0,1,-2,False,False
1755539478,231,Interaction,9,-1,-1,4325107689,0,4,0,True,False
1755539480,134,Interaction,17,-2,-1,1452078693,1,4,0,False,False
1755539495,232,Interaction,6,1,1,7598041623,2,9,2,False,False
1755539499,132,Interaction,1,0,0,4521709863,6,9,2,False,False
1755539500,223,Interaction,17,0,0,4359081627,0,4,0,False,False
1755539522,221,Interaction,11,2,1,4619378052,6,8,2,False,False
1755539523,213,Interaction,5,2,1,6948370521,0,6,1,True,False
1755539530,224,Interaction,16,-2,-1,1203546798,9,8,2,False,False
1755539533,222,Interaction,8,1,1,4789506312,1,7,1,True,False
1755539538,113,Interaction,9,-1,-1,2465807391,3,5,0,True,False
1755539541,234,Interaction,7,-2,-1,1523470698,2,2,-1,True,False
1755539565,114,Interaction,15,1,1,1524783069,7,0,-2,False,False
1755539580,214,Interaction,4,-2,-1,1503428967,5,2,-1,True,False
1755539602,234,Interaction,8,-1,-1,1253470698,4,4,0,True,False
1755539607,132,Interaction,5,2,1,4521790863,0,4,0,True,False
1755539667,232,Interaction,18,2,1,7598041623,0,7,1,False,False
1755539682,124,Interaction,11,1,1,2143658709,6,8,2,True,False
1755539684,211,Interaction,5,2,1,3791864250,1,7,1,False,False
1755539692,114,Interaction,19,-2,-1,1524783069,9,9,2,False,False
1755539699,212,Interaction,16,0,0,4571632980,2,7,1,True,False
1755539699,221,Interaction,7,-2,-1,6542301798,0,6,1,False,False
1755539706,213,Interaction,8,0,0,2047938615,1,0,-2,False,False
1755539712,231,Interaction,10,2,1,8742953160,1,7,1,False,False
1755539712,123,Interaction,2,-1,-1,4307569128,0,4,0,False,False
1755539744,113,Interaction,16,1,1,2465807391,8,9,2,True,False
1755539748,131,Interaction,12,2,1,4512307689,9,9,2,True,False
1755539756,223,Interaction,15,1,1,9386140752,2,8,2,True,False
1755539762,233,Interaction,13,-1,-1,0518432697,4,4,0,True,False
1755539774,133,Interaction,14,0,0,4035972681,0,4,0,False,False
1755539780,112,Interaction,11,1,1,4256978301,5,7,1,True,False
1755539793,214,Interaction,20,-1,-1,1503428967,0,1,-2,True,False
1755539808,114,Interaction,10,0,0,1524783069,0,1,-2,True,False
1755539816,123,Interaction,19,-2,-1,4307569128,3,7,1,False,False
1755539824,222,Interaction,15,1,1,4789506312,4,5,0,True,False
1755539845,224,Interaction,18,1,1,8761549203,1,7,1,False,False
1755539856,233,Interaction,11,2,1,9670385412,0,9,2,True,False
1755539886,131,Interaction,22,-2,-1,4512307689,5,0,-2,True,False
1755539901,121,Interaction,4,-2,-1,5437602198,2,3,-1,True,False
1755539904,122,Interaction,21,1,1,5241890736,8,3,-1,True,False
1755539908,234,Interaction,25,-2,-1,1253470698,8,9,2,True,False
1755539917,221,Interaction,2,-2,-1,6542301798,2,4,0,False,False
1755539928,223,Interaction,10,-2,-1,0542396817,0,0,-2,False,False
1755539928,212,Interaction,19,-2,-1,3250461798,1,2,-1,False,False
1755539945,131,Interaction,15,0,0,4512307689,4,3,-1,False,False
1755539964,123,Interaction,4,-2,-1,4307569128,2,0,-2,False,False
1755539981,112,Interaction,14,2,1,4256978301,6,8,2,True,False
1755540011,121,Interaction,19,-2,-1,5437602198,0,5,0,False,False
1755540025,134,Interaction,13,-1,-1,1452078693,2,5,0,True,False
1755540058,211,Interaction,18,2,1,3791864250,8,5,0,False,False
1755540061,213,Interaction,20,-1,-1,0253471698,4,4,0,False,False
1755540076,114,Interaction,24,-2,-1,1524783069,2,2,-1,True,False
1755540083,224,Interaction,14,1,1,8761549203,2,6,1,True,False
1755540083,214,Interaction,22,-2,-1,1503428967,3,3,-1,True,False
1755540094,111,Interaction,6,0,0,4365817209,3,5,0,True,False
1755540102,221,Interaction,25,-2,-1,6542301798,0,6,1,True,False
1755540127,233,Interaction,21,2,1,9670385412,0,9,2,True,False
1755540151,124,Interaction,27,-2,-1,2143685709,4,6,1,True,False
1755540158,113,Interaction,22,-2,-1,2465807931,5,0,-2,True,False
1755540200,231,Interaction,13,-2,-1,4325107689,3,5,0,False,False
1755540200,223,Interaction,18,2,1,9386140752,3,6,1,True,False
1755540212,111,Interaction,24,0,0,4365817209,0,4,0,True,False
1755540212,131,Interaction,14,2,1,4513207689,6,7,1,False,False
1755540216,122,Interaction,26,2,1,5241890736,0,5,0,False,False
1755540234,222,Interaction,20,-2,-1,2143890657,1,1,-2,True,False
1755540237,112,Interaction,22,-2,-1,4256978301,2,5,0,True,False
1755540249,221,Interaction,27,0,0,5741283069,2,4,0,False,False
1755540255,124,Interaction,21,-1,-1,2143685709,0,2,-1,True,False
1755540285,132,Interaction,12,2,1,4521790863,5,9,2,True,False
1755540287,121,Interaction,21,1,1,5437602198,4,6,1,False,False
1755540315,212,Interaction,13,1,1,9587621403,6,1,-2,False,False
1755540318,233,Interaction,27,2,1,9670385412,9,2,-1,False,False
1755540342,123,Interaction,24,0,0,4307569128,2,0,-2,False,False
1755540345,213,Interaction,25,-2,-1,0253471698,0,0,-2,False,False
1755540349,131,Interaction,26,2,1,4513207689,7,6,1,True,False
1755540376,132,Interaction,27,-1,-1,4521790863,1,5,0,False,False
1755540379,122,Interaction,25,-2,-1,5241890736,0,5,0,False,False
1755540411,234,Interaction,30,-2,-1,1253470698,0,1,-2,False,False
1755540422,222,Interaction,24,-2,-1,2143890657,6,0,-2,True,False
1755540450,211,Interaction,20,-2,-1,6302145879,1,3,-1,False,False
1755540459,233,Interaction,26,2,1,9670385421,5,8,2,True,False
1755540472,212,Interaction,32,-2,-1,3250461798,1,2,-1,False,False
1755540474,133,Interaction,23,1,1,4035972681,7,6,1,False,False
1755540479,114,Interaction,28,-2,-1,1524783069,4,7,1,True,False
1755540507,214,Interaction,29,-1,-1,1503428967,0,1,-2,False,False
1755540518,232,Interaction,7,-2,-1,2014539687,2,1,-2,False,False
1755540521,132,Interaction,23,0,0,4521790863,1,5,0,True,False
1755540522,221,Interaction,30,-2,-1,6542301798,2,4,0,False,False
1755540535,231,Interaction,32,-2,-1,4325107689,3,5,0,False,False
1755540581,232,Interaction,30,-2,-1,2014539687,0,2,-1,False,False
1755540581,114,Interaction,32,-2,-1,1524783069,0,1,-2,False,False
1755540595,134,Interaction,26,1,1,1452078693,9,3,-1,False,False
1755540611,113,Interaction,32,0,0,2465087931,2,6,1,False,False
1755540644,222,Interaction,34,-2,-1,2143809657,3,3,-1,True,False
1755540651,122,Interaction,36,0,0,5241890736,9,6,1,False,False
1755540653,223,Interaction,35,0,0,4359081627,0,4,0,False,False
1755540663,123,Interaction,6,2,1,4307569128,6,9,2,False,False
1755540664,213,Interaction,30,-2,-1,0253471698,3,3,-1,False,False
1755540682,232,Interaction,29,-1,-1,2014539687,0,2,-1,False,False
1755540685,133,Interaction,28,-2,-1,4035976281,9,1,-2,True,False
1755540708,234,Interaction,33,-1,-1,1253470698,0,1,-2,True,False
1755540714,231,Interaction,34,-2,-1,4325107689,5,0,-2,True,False
1755540714,211,Interaction,23,2,1,3791864250,1,7,1,False,False
1755540754,224,Interaction,12,-2,-1,1203546798,0,1,-2,True,False
1755540758,111,Interaction,31,1,1,4365817209,6,7,1,False,False
1755540769,123,Interaction,29,-1,-1,4307569128,0,4,0,False,False
1755540770,134,Interaction,23,1,1,1452078639,8,3,-1,False,False
1755540782,132,Interaction,35,-2,-1,4521790863,2,2,-1,False,False
1755540786,124,Interaction,34,-2,-1,2143685709,1,1,-2,True,False
1755540814,121,Interaction,33,-1,-1,5436702198,0,5,0,True,False
1755540826,113,Interaction,36,0,0,2465087931,5,8,2,False,False
1755540851,131,Interaction,35,-2,-1,4513207689,0,4,0,False,False
1755540863,112,Interaction,28,-1,-1,4256978301,0,4,0,True,False
1755540865,213,Interaction,34,-2,-1,0253471698,4,4,0,False,False
1755540865,232,Interaction,39,2,1,7598041623,1,5,0,False,False
1755540872,212,Interaction,33,0,0,4751632980,2,5,0,False,False
1755540875,134,Interaction,41,-1,-1,1452078369,0,1,-2,True,False
1755540883,111,Interaction,29,-2,-1,4365817209,1,3,-1,False,False
1755540883,234,Interaction,35,-2,-1,1253470698,1,2,-1,False,False
1755540901,114,Interaction,36,1,1,1524783069,8,6,1,False,False
1755540915,133,Interaction,38,0,0,4035976281,0,4,0,False,False
1755540916,221,Interaction,40,2,1,4619378052,3,9,2,True,False
1755540923,121,Interaction,43,-1,-1,5436702198,1,4,0,False,False
1755540933,112,Interaction,41,-2,-1,4256978301,1,2,-1,True,False
1755540938,214,Interaction,37,-1,-1,1503428967,5,2,-1,False,False
